Date,GARCH_VaR_95,GJR_GARCH_VaR_95,GARCH_VaR_99,GJR_GARCH_VaR_99
2025-04-29,22812.054328408434,20446.135625450464,32263.52376883125,28917.359797402005
2025-04-30,21707.068302967527,19542.947982545295,30700.72094613053,27639.964278126183
2025-05-01,20465.867425075594,18725.4973484613,28945.26685816218,26483.828246582056
2025-05-02,19241.73695010755,17866.195368939578,27213.955766810865,25268.501058518275
2025-05-05,18175.599535669226,17061.699883585654,25706.097276015706,24130.687741051715
2025-05-06,17262.38785771878,16502.571603476725,24414.524572682407,23339.90194441019
2025-05-07,16365.019059820574,15911.044628209056,23145.358756943435,22503.294054927548
2025-05-08,15509.872402525856,15207.34846505409,21935.908520403093,21508.043142443435
2025-05-09,14608.682351027242,14530.85851775133,20661.33823277445,20551.27050022692
2025-05-12,13801.307956071247,13930.455294348703,19519.453218518225,19702.108763617773
2025-05-13,14829.369156872895,13566.998628028925,20973.459793742408,19188.065064443115
2025-05-14,13969.086031379155,12970.46540625567,19756.744952206773,18344.376744991278
2025-05-15,13159.43574259041,12399.484323472343,18611.64109787104,17536.827303335267
2025-05-16,12639.886234279926,11893.32406374495,17876.83231348264,16820.955188730677
2025-05-19,12081.121244482185,11402.766688680767,17086.560325261053,16127.150531661766
2025-05-20,11404.07064436398,10921.243813764333,16128.994741068478,15446.123540561039
2025-05-21,10919.24485560876,10651.980941101761,15443.296375894643,15065.29992129611
2025-05-22,12422.380501045202,12908.355649914816,17569.209804214082,18256.533731331438
2025-05-23,11767.168794491565,12348.300183669966,16642.531383950798,17464.436597643995
2025-05-26,11327.00674681295,12071.065580242519,16020.001800118824,17072.338407430365
2025-05-27,10709.703847388339,11549.330606405538,15146.93852920806,16334.438677441669
2025-05-28,12699.874386010364,11407.221863323548,17961.67470125448,16133.45157017905
2025-05-29,12328.787081550929,11405.603264421978,17436.838844940186,16131.162354864146
2025-05-30,11701.87524456285,10927.66910484665,16550.185470261957,15455.21095235533
2025-06-02,11094.199641947733,10471.408733359214,15690.738268950667,14809.913201949363
2025-06-03,10483.856983144578,10039.817582095759,14827.518999176064,14199.505600479424
2025-06-04,10094.063172272627,9650.419894078295,14276.226173858306,13648.77301927415
2025-06-05,9683.193560822318,9275.20949337013,13695.12544158408,13118.105789252468
2025-06-06,9219.508613432808,8969.575680732878,13039.326971793462,12685.842055499188
2025-06-09,8761.135366499304,8615.688035663161,12391.040941323217,12185.332005688206
2025-06-10,8305.00272358231,8278.15971409573,11745.923839871926,11707.959259298454
2025-06-11,8203.508682206468,8004.003697826694,11602.378880299988,11320.215173652958
2025-06-12,7794.50186926594,7708.493862078629,11023.912739506724,10902.269973614224
2025-06-13,8149.714401034996,7528.027853350192,11526.296601859962,10647.033453559774
2025-06-16,8663.097413757574,8489.058521410534,12252.383993860518,12006.23746715568
2025-06-17,8215.332091824226,8157.479141116657,11619.100954153551,11537.278421935302
2025-06-18,7818.149317343955,7867.203398735671,11057.357776597803,11126.735900030064
2025-06-19,7452.172940535675,7595.852552490118,10539.750402794545,10742.959219881035
2025-06-20,7092.088716378916,7317.56580953703,10030.476412928798,10349.372968657864
2025-06-23,6803.360249330671,7103.835188926434,9622.122232053971,10047.089673215698
2025-06-24,7067.017026917398,6931.115224917915,9995.01704406963,9802.808532029705
2025-06-25,8254.026440708101,6918.6607891955055,11673.827110200782,9785.19398591419
2025-06-26,7833.876823789932,6677.924865459571,11079.601489099063,9444.716574908141
2025-06-27,8143.476200209615,6567.882042461134,11517.473795386377,9289.080910347322
2025-06-30,7729.066841502346,6348.033070583209,10931.366731016129,8978.144313948666
2025-07-01,7907.76251747967,6238.633234005447,11184.099435676668,8823.41803735299
2025-07-02,7534.5320816949,6044.134164678933,10656.232507830659,8548.334291895799
2025-07-03,7164.052386577548,5857.057071887531,10132.256005004137,8283.74758948896
2025-07-04,6856.490357704414,5688.804694735959,9697.265158231477,8045.78504165161
2025-07-07,6553.932622814986,5544.38253956118,9269.351979939049,7841.52603151833
2025-07-08,7245.274607112743,6787.970746536168,10247.130141505344,9600.35656456726
2025-07-09,6964.417837033354,6635.726064659326,9849.90905187252,9385.03400563864
2025-07-10,7252.408852919915,6504.061620467767,10257.220241496283,9198.818469609765
2025-07-11,6936.098215771426,6293.851445011107,9809.856071086362,8901.51420693097
2025-07-14,7539.003397808009,7339.316176877986,10662.556375537462,10380.134928259717
2025-07-15,7171.268469438024,7075.044206745885,10142.461848701298,10006.370037687155
2025-07-16,7316.077714067284,7432.153982291744,10347.268326837044,10511.437208119836
2025-07-17,6969.278183874264,7161.613676346136,9856.783133161693,10128.806890584905
2025-07-18,6834.836030135225,6933.092053746168,9666.639029511605,9805.60439876617
2025-07-21,6525.9160420376165,6698.54630588911,9229.727595093254,9473.88187163538
2025-07-22,6495.772656225286,6507.744837077149,9187.095229299784,9204.02771314881
2025-07-23,6349.304615766374,6312.800669009488,8979.942684566655,8928.314456048005
2025-07-24,6263.3961601094015,6137.178185201136,8858.440716303296,8679.928225719083
2025-07-25,5989.310154609828,5943.723495898904,8470.795648225094,8406.321566860583
2025-07-28,5992.487821814206,5800.391050419628,8475.289883593025,8203.603753945046
2025-07-29,5890.209370378189,5809.054406348376,8330.635517903751,8215.85650356159
2025-07-30,5653.835448414429,5638.5250468992945,7996.327369246025,7974.673576208248
2025-07-31,5721.572430652947,5829.427308450567,8092.1290758796895,8244.6702877895
2025-08-01,5936.338081731162,6189.127307265921,8395.876234664136,8753.400860422562
2025-08-04,6163.413057117257,6551.688726771666,8717.032705721304,9266.178394943754
2025-08-05,8249.998610059434,6681.022816311797,11668.130472449562,9449.098065917962
2025-08-06,7905.294761202199,6562.816930890252,11180.609240880192,9281.917226392938
2025-08-07,7553.44437416905,6351.580910875044,10682.980523988193,8983.162092178356
2025-08-08,7180.589352682823,6144.747780183529,10155.644551748806,8690.634048356489
2025-08-11,6953.235811089218,5971.24521876278,9834.094099188358,8445.246064715737
2025-08-12,6677.461602535494,5853.416276477073,9444.061373313976,8278.598343061096
2025-08-13,6551.162532955121,5708.346598123199,9265.434188987434,8073.42352853866
2025-08-14,6749.78786376194,5624.14984055772,9546.35378479943,7954.342447551167
2025-08-15,6524.1667041716955,5580.1696002192675,9227.25347316612,7892.140354346806
2025-08-18,6730.997591663143,6127.341123612585,9519.778344387325,8666.015481789553
2025-08-19,6424.382203085737,5937.468681970767,9086.126349050053,8397.475264158735
2025-08-20,6233.731754328283,5874.533099032459,8816.48578110855,8308.46426818251
2025-08-21,6017.663081181814,5761.8591259210925,8510.895733346846,8149.107317805616
2025-08-22,6100.914968594418,6017.393124838911,8628.64046644577,8510.513928939386
2025-08-25,7486.901001608868,6084.390336153489,10588.866962300766,8605.269363437956
2025-08-26,7185.3094698449095,5983.920702992911,10162.320303527156,8463.173243954085
2025-08-27,6839.718761762496,5800.234458840336,9673.544770031303,8203.38228348615
2025-08-28,6531.391556957601,5630.986229730461,9237.471720336174,7964.011283219902
2025-08-29,6501.370379026564,5514.909581434935,9195.012195481364,7799.84186439535
2025-09-01,6748.133179849136,6125.692060250474,9544.013533764512,8663.68318000674
2025-09-02,6436.980627699617,5933.264309822923,9103.944541402574,8391.528940396212
2025-09-03,6918.353902811064,6770.265038972752,9784.759950644231,9575.315044474752
2025-09-04,6962.610194292267,6591.843982508757,9847.352468247784,9322.970739432598
2025-09-05,7470.143554192643,6497.317230947202,10565.166584630482,9189.27975080477
2025-09-08,7240.148831704154,6304.408572475823,10239.880659527618,8916.445353770483
2025-09-09,7541.203005490257,6206.969073710656,10665.667322658517,8778.634811187389
2025-09-10,7169.117867344009,6009.095306317974,10139.420211118873,8498.778165854415
2025-09-11,6877.447398320332,5833.656076467808,9726.905100706716,8250.651115095669
2025-09-12,7231.986112373704,5773.741990021431,10228.335969805907,8165.913479268488
2025-09-15,6920.787319016427,5652.55885310666,9788.201577621398,7994.521856140435
2025-09-16,6759.953725042532,5519.995987821768,9560.731556408038,7807.03566601431
2025-09-17,6446.891235411758,5367.067223690123,9117.96130301821,7590.745596498086
2025-09-18,6157.5388300505965,5224.275234968562,8708.724674280544,7388.792161888754
2025-09-19,5981.82378985236,5209.793899132882,8460.207539683117,7368.310932262843
2025-09-22,5748.190920963534,5081.641779778898,8129.776114697955,7187.062944278948
2025-09-23,5514.7465727467625,4958.575569088487,7799.611318096902,7013.008053974507
2025-09-24,5300.573198160006,4844.363535004165,7496.70182725699,6851.475794612087
2025-09-25,5338.756792862628,5038.142129696176,7550.705613918735,7125.540559044577
2025-09-26,5547.163834015755,5436.490546342291,7845.4596693420635,7688.932326559928
2025-09-29,5345.818973190838,5291.88359395653,7560.693790327521,7484.41195420459
2025-09-30,5613.808841359595,5223.221264798465,7939.71697504356,7387.301511763825
2025-10-01,5416.318909275457,5094.931362165604,7660.403195312351,7205.858654259235
2025-10-02,5331.211234148192,4990.391652698703,7540.03378623379,7058.00614818433
2025-10-03,5159.219895772479,4878.761521690939,7296.783154184947,6900.1255236146435
2025-10-06,5013.623796785695,4810.284829985011,7090.863812915477,6803.277631765033
2025-10-07,4887.098398808886,4753.655417594852,6911.916528018738,6723.1855731384
2025-10-08,4737.8743834474335,4662.196774885974,6700.866155387499,6593.833869410943
2025-10-09,4693.850987132143,4585.687233954693,6638.603025861534,6485.624965607627
2025-10-10,4742.791702619831,4725.409582598439,6707.820813732321,6683.2369496756555
2025-10-13,7125.785228866765,7733.764582041472,10078.134033585284,10938.0108351096
2025-10-14,7925.352652858323,7597.803094383123,11208.977499822751,10745.717908503337
2025-10-15,7534.313972673753,7323.4935683431195,10655.924032079784,10357.756711059266
2025-10-16,7222.293980739154,7067.156698287095,10214.628203076081,9995.2145839532
2025-10-17,6887.959878780705,6829.085453821588,9741.77310243597,9658.505879690527
2025-10-20,6738.917171479786,6618.54586868251,9530.979157254724,9360.73572661162
2025-10-21,6997.395596218128,6478.571491610601,9896.550126016193,9162.767293928075
2025-10-22,6679.755860493152,6266.448039215127,9447.306186125794,8862.757047162833
2025-10-23,6653.284896656965,6423.007600093953,9409.867796815579,9084.182221806637
2025-10-24,6356.462014218524,6213.3477715876725,8990.065529785219,8787.656325322267
2025-10-27,6427.6750905429735,6067.345585720678,9090.783542620398,8581.162647628586
2025-10-28,7105.1985664365,6027.213106083325,10049.0179240461,8524.402515812251
2025-10-29,6850.767557467262,5855.953978222113,9689.171292645435,8282.18746306715
2025-10-30,6738.121238639273,5966.045489225196,9529.85345424926,8437.891988002077
2025-10-31,7894.115400253858,7778.601624728425,11164.798057350443,11001.42472022617
2025-11-03,7497.138929144868,7486.348335780211,10603.346658589668,10588.085316472536
2025-11-04,7148.621031942023,7230.224245723855,10110.431145659992,10225.844128180575
2025-11-05,7483.317818096833,7799.312611116903,10583.799197480275,11030.716663511983
2025-11-06,7244.036069764965,7649.287006372047,10245.378454498847,10818.532587718722
2025-11-07,7065.188271069032,7556.120503847665,9992.430599774358,10686.765425262382
2025-11-10,6730.884328545092,7277.259417588881,9519.618154198019,10292.366869341526
2025-11-11,7479.260798738382,7157.787142833139,10578.061277579785,10123.3949512141
2025-11-12,7217.802903617895,6918.299422164215,10208.276386998343,9784.682897625715
2025-11-13,6886.439206765572,6679.687757904916,9739.622386985335,9447.209867335621
2025-11-14,8835.826174027417,9330.086199730766,12496.67757576677,13195.71896229391
2025-11-17,8410.733481535235,8991.368415407149,11895.4608685499,12716.66393602906
2025-11-18,8348.525247217072,9059.863074221412,11807.478575607453,12813.537239102863
2025-11-19,8380.742947146795,9224.204243275142,11853.044683442171,13045.968090688184
2025-11-20,7957.330652010314,8852.430419848188,11254.204594273211,12520.161277496987
2025-11-21,8563.044287731507,9646.453556629209,12110.876948365372,13643.163352528596
2025-11-24,8602.147903957624,9311.295434550027,12166.181939024957,13169.142824506604
2025-11-25,9240.512572980613,9077.5112034988,13069.033272609442,12838.497325126651
2025-11-26,9183.171303620144,8774.91754641093,12987.934421085027,12410.533341383449
2025-11-27,9111.738987765953,8488.131970078048,12886.906333599094,12004.927027924372
2025-11-28,8627.977524569644,8155.775477525065,12202.713264374202,11534.868898005974
2025-12-01,8189.511457831178,7844.1815065941455,11582.582338751012,11094.175598637717
2025-12-02,8489.189760045112,8475.44266594427,12006.423080461049,11986.980302932565
2025-12-03,8058.062696602239,8145.310887734543,11396.671847252144,11520.06862896501
2025-12-04,7762.410928476711,7848.7331734168765,10978.525909543408,11100.613107886504
2025-12-05,7393.838359017072,7570.8387291397385,10457.246690929085,10707.581692167134
2025-12-08,7065.7694349304265,7323.559058004159,9993.252550914125,10357.849334336643
2025-12-09,6911.835114527033,7266.504104613682,9775.540303973308,10277.15542495248
2025-12-10,6592.92274662956,7007.943459212189,9324.496456115163,9911.468169938062
2025-12-11,6612.032421621922,6804.446771940885,9351.523634134941,9623.658921716173
2025-12-12,6365.469013382758,6578.1354300534185,9002.804300587599,9303.58247208886
2025-12-15,7439.694662506963,7998.516607595362,10522.102136050236,11312.454677226302
2025-12-16,7095.571276038973,7711.6216703360105,10035.40186351519,10906.69369252194
2025-12-17,6756.9999335634375,7423.336835619738,9556.553952750693,10498.966949320245
2025-12-18,7262.840492453457,8087.334099258773,10271.973908359998,11438.070950627942
2025-12-19,7342.1923087416235,7832.93325138908,10384.20269644091,11078.266976645938
2025-12-22,7130.621091008691,7557.63484789143,10084.97348569743,10688.907190942353
2025-12-23,6851.273545362577,7287.226885657408,9689.886920981762,10306.46404964429
2025-12-24,6765.843413104959,7055.709960616142,9569.061454630159,9979.025244422193
2025-12-26,6737.341259592248,6845.427165457503,9528.750314998379,9681.618274313054
2025-12-29,6484.887180236082,6671.32408409814,9171.699692876073,9435.380963863143
2025-12-30,6231.133034943541,6482.993349434341,8812.81036269024,9169.021211832389
2025-12-31,6031.606571931041,6344.788051328638,8530.616278403058,8973.55482129084
2026-01-02,6862.1185428176295,7430.234064412166,9705.225207842157,10508.721831624134
2026-01-05,6540.977024122796,7158.259266787157,9251.02862947147,10124.062685132012
2026-01-06,6531.6248861361755,6940.377549066831,9237.801722246151,9815.908413830399
2026-01-07,6334.907914951119,6711.505670713344,8959.581155865259,9492.210548615383
2026-01-08,6067.362366985275,6492.543534570584,8581.18638169135,9182.528220920834
2026-01-09,5923.106558412663,6399.623684913067,8377.162638731977,9051.109904321083
2026-01-12,6168.708691109321,6256.131626009013,8724.52242193512,8848.166347092912
2026-01-13,5931.28576575669,6084.1924061033,8388.730647765939,8604.989427190789
2026-01-14,5683.602542727114,5894.077097142346,8038.4275387906155,8336.105717675777
2026-01-15,5518.788207694594,5781.8602651972315,7805.327479531865,8177.395310774131
2026-01-16,5327.047498311577,5615.154720788032,7534.144935181721,7941.620478003189
2026-01-19,5408.458166657518,5773.25447402192,7649.285597017893,8165.223976086905
2026-01-20,5203.886396423804,5603.219835630037,7359.955838446002,7924.740742165731
2026-01-21,9115.065545698924,10260.870400114038,12891.611147965818,14512.144819447893
2026-01-22,9909.304629011542,9995.260246595579,14014.918640298061,14136.487310574877
2026-01-23,9467.280781229249,9594.312862914008,13389.755877049933,13569.419774384089
2026-01-26,9019.102123769091,9209.894281555962,12755.888249019541,13025.729238745644
2026-01-27,8995.87526514587,8900.342447698875,12723.03805962067,12587.92417281188
2026-01-28,8519.48407388273,8544.782247268407,12049.268906640906,12085.048596036102
2026-01-29,8102.342914924725,8213.199567843014,11459.29820504393,11616.084884791058
2026-01-30,7764.236417233541,7978.991899603527,10981.107733128772,11284.840510115118
2026-02-02,7648.627338584886,7996.508903914895,10817.599606978622,11309.615143597153
2026-02-03,7279.657363941441,7700.439648508941,10295.758330628987,10890.87874566062
2026-02-04,7380.303758170761,7940.709446351665,10438.104446665584,11230.696905920624
2026-02-05,7239.181357976201,7883.298304879252,10238.51234297146,11149.499232934892
2026-02-06,7160.286815821501,7886.132156747076,10126.930286423869,11153.507203711159
2026-02-09,8320.241397482436,7790.533118845047,11767.476187174987,11018.2996600491
2026-02-10,8023.587111416973,7518.167723886915,11347.912369212325,10633.088084294805
2026-02-11,7785.690159213178,7267.205524043454,11011.450169821483,10278.14745583749
2026-02-12,7503.711943428988,7137.55712520601,10612.642998127334,10094.783251225996
2026-02-13,7508.922656549529,7361.217593409844,10620.012609131978,10411.110519614798
2026-02-16,7180.121319657032,7099.840562803472,10154.982603708755,10041.43999725884
2026-02-17,6838.997610252175,6849.628340244293,9672.524831688215,9687.560075986823
2026-02-18,6526.720481450266,6613.54956977043,9230.865329106024,9353.669365713762
2026-02-19,6253.134019842548,6394.125285543866,8843.926775487083,9043.33341316492
2026-02-20,6126.83425623939,6352.371123386156,8665.298609590876,8984.279704812785
2026-02-23,5972.852628127285,6161.440105274385,8447.519454454836,8714.242322279248
2026-02-24,5987.226433462715,6275.334423256248,8467.848601642192,8875.325229694847
2026-02-25,5958.9683337549,6104.660948944977,8427.882631964061,8633.938477941707
2026-02-26,6005.157802613881,5955.540470687956,8493.209279224653,8423.034539813107
2026-02-27,5794.1792414749325,5818.793662118859,8194.818274011965,8229.630918856155
2026-03-02,5594.144044822214,5683.0927639560305,7911.904678029042,8037.706548946346
2026-03-03,5760.314436057606,5980.321433639791,8146.9226334537125,8458.082728621575
2026-03-04,6519.866236421982,6988.253834123541,9221.17123956004,9883.620757429673
2026-03-05,6236.008688167052,6744.3396861507745,8819.706092088421,9538.648323234062
2026-03-06,6337.239885863115,6935.447149278214,8962.879306828088,9808.935255320435
2026-03-09,7584.234950014171,8462.477771029246,10726.52822299564,11968.643804639627
2026-03-10,7702.710242216163,8194.677936516946,10894.090089671454,11589.889388150412
2026-03-11,7468.922554775012,8044.741795459916,10563.439701853273,11377.831842558116
2026-03-12,7591.347070064538,8299.289935299115,10736.587030106495,11737.844134383427
2026-03-13,8898.8385524356,9935.043816450283,12585.797185041554,14051.322064284566
2026-03-16,8858.850164736212,10000.618995556106,12529.240845202852,14144.066291493045
2026-03-17,8883.806769096152,9646.958555278272,12564.53744700664,13643.877581755069
2026-03-18,8549.443538760654,9268.606384698676,12091.641149546997,13108.76688664849
2026-03-19,9255.398568021312,10235.941496509122,13090.086819471295,14476.887395350559
2026-03-20,8781.734021061075,9826.381045868784,12420.17401156284,13897.638234193153
2026-03-23,10273.585734283797,11657.53277501777,14530.128359216327,16487.471069378083
2026-03-24,10302.374213709078,11228.091822823713,14570.844455050335,15880.104535485163
2026-03-25,9835.082557903412,10853.741580445378,13909.94494871839,15350.653843804128
2026-03-26,9731.17001289766,10447.9262934544,13762.979453309337,14776.70153906657
2026-03-27,11451.460517666592,12674.647563439721,16196.019143241529,17925.99592467861
2026-03-30,12305.491036505695,13849.039292273706,17403.890803864346,19586.96055818681
2026-03-31,11620.56546363854,13235.58684455001,16435.18749543147,18719.343054596455
2026-04-01,13032.91041065644,12914.25744227008,18432.693906379944,18264.88074888591
2026-04-02,12572.74837720608,12386.978882423922,17781.877961002734,17519.140619413818
2026-04-03,11909.05424207872,11854.37398378032,16843.20268013383,16765.86734733571
2026-04-06,11255.015633366414,11361.93971555799,15918.18339453427,16069.408164455679
2026-04-07,10634.831030026096,10876.157927713039,15041.044474782731,15382.3577115255
2026-04-08,10046.930525082764,10414.374231235126,14209.565571485271,14729.248217181532
2026-04-09,12683.387273797809,10444.233660102187,17938.35666382167,14771.478977248436
2026-04-10,11975.402337892552,10008.549166301935,16937.040058192346,14155.282083313701
2026-04-13,11307.619315797025,9604.859568191328,15992.58178645439,13584.336180925076
2026-04-14,11010.35872334881,9266.343438725808,15572.160457804197,13105.5663589743
2026-04-15,11414.757520717367,9060.406584080287,16144.109394237292,12814.305935468301
2026-04-16,10870.33294842067,8713.834274596853,15374.119332151737,12324.142104378665
2026-04-17,10277.474172822986,8382.488351671433,14535.627852047033,11855.513242369663
2026-04-20,10585.73838084015,8205.860760151802,14971.61180418308,11605.70546902378
2026-04-21,10068.674968267336,7989.410248406084,14240.319152439693,11299.575379644371
2026-04-22,9831.388568412953,8162.0837961064935,13904.720468888057,11543.790873360023
2026-04-23,9605.784615484956,7900.298993729425,13585.644492965526,11173.543631607088
2026-04-24,9295.888363056116,7904.40982439302,13147.352309273047,11179.357657863346
2026-04-27,9006.77926364874,7639.847014805066,12738.459792788934,10805.181427498155
2026-04-28,8537.12523199557,7362.402945865508,12074.219133213639,10412.786986213428
2026-04-29,8182.19740411804,7211.750793205077,11572.237933007313,10199.71677174649
2026-04-30,7918.980954996869,7159.492572061487,11199.96588594347,10125.806972317188
2026-05-01,7772.444841745924,6943.525945056203,10992.717064561502,9820.361250360353
2026-05-04,7530.676081082796,6724.407825792649,10650.778892579257,9510.458312761373
2026-05-05,7563.857152064511,7042.749973815378,10697.707514477226,9960.695687768917
2026-05-06,7603.590797074726,6856.925039120261,10753.903566869269,9697.87993645312
2026-05-07,8731.934348070798,6862.930913515252,12349.741383704291,9706.374159222618
2026-05-08,8419.2711119605,6840.080415535471,11907.535802187593,9674.056263864015
2026-05-11,8404.09973509328,6676.179912040306,11886.07863436243,9442.248653987583
2026-05-12,7973.4743955740905,6452.066579726885,11277.036998873406,9125.280891246395
2026-05-13,7736.4869955552385,6479.697067265727,10941.8611964951,9164.359217056961
2026-05-14,7367.009048809516,6268.291764391353,10419.301485507365,8865.364662864165
2026-05-15,7266.229893918093,6110.150960794558,10276.767603532828,8641.703106468807
2026-05-18,9349.168766406117,9300.658668891381,13222.707800503618,13154.099043849645
2026-05-19,8909.512548968245,8991.99281120303,12600.893622034106,12717.547030918788
2026-05-20,8849.031082579952,9131.392315497873,12515.353529927519,12914.702410063182
2026-05-21,9191.940265260979,8874.570614686214,13000.336530875496,12551.47457756719
2026-05-22,8765.44551843298,8530.416531227393,12397.136871455483,12064.730889692206
2026-05-25,8467.516579339203,8219.592603255276,11975.770287390127,11625.126676775644
2026-05-26,8028.515311979647,7902.067605790677,11354.882417315066,11176.045013396493
2026-05-27,7955.729444194044,7651.229834114453,11251.939975502128,10821.28036607062
2026-05-28,7553.950733080489,7366.503248280191,10683.696677059705,10418.586122166334
2026-05-29,7425.019674001352,7134.25253517746,10501.347019757684,10090.109506485718
2026-06-01,7105.484037972352,6886.895327534194,10049.42167188703,9740.267487292744
2026-06-02,6787.610879068783,6650.946048429684,9599.847597140633,9406.559919134497
2026-06-03,6481.128783454275,6427.300702009866,9166.384120584475,9090.254037773406
2026-06-04,6815.698803325782,6992.3190136730955,9639.572884431147,9889.370218444163
2026-06-05,6576.654734479983,6757.926450428276,9301.488296082605,9557.864343233752
2026-06-08,10084.27679377957,11135.341388007362,14262.38511199794,15748.92582552829
2026-06-09,9618.064358622278,10748.91623712776,13603.01196802422,15202.39736032328
2026-06-10,9098.42064195411,10293.525289101506,12868.06994295773,14558.329252110045
2026-06-11,9868.239397342786,11275.521154985907,13956.83929948361,15947.18474507633
2026-06-12,11295.691876173541,11044.624201980692,15975.712580978477,15620.62277813601
2026-06-15,10728.376978098242,10583.745042959685,15173.348294318394,14968.792588379023
2026-06-16,11136.147754437128,10280.524651040809,15750.06628495814,14539.942201604079
2026-06-17,10562.866421886467,9909.77466973103,14939.26355615954,14015.583427857622
2026-06-18,10464.02017166349,10138.815273411394,14799.463418144025,14339.519924522296
2026-06-19,10167.20522476618,9756.872452808571,14379.672374500922,13799.330904565964
2026-06-22,9633.998511435158,9380.074068901813,13625.547944425709,13266.417759602353
2026-06-23,9385.44733289594,9338.31998130478,13274.017269409534,13207.364156702803
2026-06-24,9834.619060729814,10155.76250742147,13909.28941582066,14363.488720994043
2026-06-25,9403.108266223171,9746.615653570741,13298.99546444536,13784.824517669025
2026-06-26,8899.395768708075,9344.991141505929,12586.58526664931,13216.799305883886
2026-06-29,8679.41939426367,9253.5058963318,12275.468482369608,13087.40997778216
2026-06-30,9396.570958519615,9036.702399167416,13289.749625405988,12780.780654388956
2026-07-01,8897.34434426748,8674.690735692962,12583.683897914772,12268.780650314044
2026-07-02,8607.842623108156,8551.797394450496,12174.236088994308,12094.970252568775
2026-07-03,8211.4545520594,8273.56932246518,11613.616875667414,11701.466980814967
2026-07-06,7792.914880738037,7953.580052088032,11021.668231346534,11248.900049228829
2026-07-07,7700.070974822884,7693.058810483114,10890.357323430873,10880.439885589014
2026-07-08,7961.428282852017,8204.78760697763,11259.999951769469,11604.18768801011
2026-07-09,7761.956575698876,8124.124921727578,10977.883309739109,11490.104912940531
2026-07-10,7766.491009124512,7865.701485195537,10984.296445465512,11124.611715048599
2026-07-13,7443.320761067246,7578.284556053092,10527.23059644243,10718.112467262581
2026-07-14,7889.094268592556,8288.132171089277,11157.696575021462,11722.063495533077
2026-07-15,7527.600358056417,7972.274456347886,10646.428838807711,11275.339901926833
2026-07-16,7313.134369554648,7690.538430757829,10343.105498523724,10876.875264446064
2026-07-17,7079.111207088753,7536.7340377546625,10012.122073884377,10659.346776306847
2026-07-20,7195.03525403096,7783.334527314471,10176.075665702772,11008.118554673614
2026-07-21,7137.105647308392,7814.384620916933,10094.144717419651,11052.033294597755
2026-07-22,6950.707561595687,7540.958740570087,9830.518347681995,10665.321854120508
2026-07-23,6712.3441089952485,7355.780670263502,9493.396367877756,10403.4209754538
2026-07-24,7528.322450092972,8385.308999056779,10647.450107355002,11859.502537794378
2026-07-27,7158.3998467039155,8058.630115788606,10124.26150999103,11397.474359035727
2026-07-28,6881.459564415133,7759.432555831278,9732.57958378047,10974.313540273417
2026-07-29,6650.684745857651,7480.609560425664,9406.190353920323,10579.968856973106
2026-07-30,9301.9765047265,10591.362721436511,13155.962884220075,14979.566416420206
2026-07-31,10071.17378615039,10304.506071475751,14243.853278257706,14573.85958217289
2026-08-03,9589.260241729713,9882.835016779443,13562.273755821816,13977.482162587305
2026-08-04,10028.805141793693,9605.541362775644,14183.930496005118,13585.300456016654
2026-08-05,10937.731198717227,9429.202374810115,15469.441963735719,13335.900860184878
2026-08-06,10329.788186953583,9045.330329778906,14609.616560562587,12792.983301303266
2026-08-07,9854.15196709272,8804.259460110965,13936.915178044499,12452.032169873662
2026-08-10,9448.059208886745,8475.096681043338,13362.570440472466,11986.4909698846
2026-08-11,9044.174500875166,8277.515878016082,12791.348590427531,11707.048669644411
2026-08-12,8613.670875175412,8015.379130954283,12182.47909711605,11336.30366580755
2026-08-13,8168.218884890239,7710.422195439253,11552.467846505391,10904.997252285364
2026-08-14,8123.547777981949,7478.261872918645,11489.288647527208,10576.648477730007
2026-08-17,7910.055199648739,7463.144926888196,11187.342019820611,10555.268292476012
2026-08-18,7908.448902687647,7702.524023520794,11185.070203374888,10893.826717016902
2026-08-19,7627.857803293902,7555.289576234265,10788.22485686268,10685.590228481804
2026-08-20,7829.1524335394615,7359.462605780411,11072.919693810269,10408.628407119311
2026-08-21,7983.926888719868,7806.281388915237,11291.820159398862,11040.572738940326
2026-08-24,7591.360289430761,7514.578320467531,10736.605726508416,10628.011522540655
2026-08-25,7215.985799360348,7237.518680774188,10205.706421770321,10236.160786875074
2026-08-26,7230.228214576253,7028.617000098878,10225.84974140426,9940.707153336105
2026-08-27,6895.11698310099,6792.728818605584,9751.895531658223,9607.085996695354
2026-08-28,6647.86676531692,6570.519869897827,9402.204830264842,9292.811640029822
2026-08-31,6475.025266373042,6504.260489517452,9157.751799900465,9199.09973390184
2026-09-01,6609.852548063318,6805.404708556249,9348.44059736155,9625.013749751994
2026-09-02,6765.599317201307,7115.55673256542,9568.716225135438,10063.667676071535
2026-09-03,6514.6544130293805,6871.380704097658,9213.800058276434,9718.324859294273
2026-09-04,6779.101528721574,6709.104506922036,9587.812660557012,9488.814536842903
